account_id,device
5-1407994,"iPad2,5"
5-1408611,"iPad2,1"
5-1409228,"iPhone4,1"
5-1409845,"iPhone5,2"
5-1410462,"iPhone5,1"
5-1411079,"iPad1,1"
5-1411696,"iPad2,1"
5-1412313,"iPad3,3"
5-1412930,"iPhone5,2"
5-1413547,"iPod5,1"
5-1414164,"iPhone3,1"
5-1414781,"iPod5,1"
5-1415398,"iPad2,1"
5-1416015,"iPhone5,2"
5-1416632,"iPod4,1"
5-1417249,"iPhone3,1"
5-1417866,"iPad3,6"
5-1418483,"iPad2,2"
5-1419100,"iPad2,2"
5-1419717,"iPhone2,1"
5-1420334,"iPhone4,1"
5-1420951,"iPad3,4"
5-1421568,"iPhone2,1"
5-1422185,"iPad3,2"
5-1422802,"iPhone5,1"
5-1423419,"iPhone2,1"
5-1424036,"iPad2,1"
5-1424653,"iPhone4,1"
5-1425270,"iPhone5,1"
5-1425887,"iPhone5,1"
5-1426504,"iPad2,5"
5-1426962,"iPhone3,2"
5-1427580,"iPhone5,1"
5-1428198,"iPad2,1"
5-1428816,"iPhone4,1"
5-1429434,"iPhone5,2"
5-1430052,"iPhone5,1"
5-1430670,"iPhone3,1"
5-1431288,"iPad2,1"
5-1431906,"iPhone3,1"
5-1432524,"iPhone4,1"
5-1433142,"iPad3,3"
5-1433760,"iPad3,1"
5-1434378,"iPhone5,1"
5-1434996,"iPad2,5"
5-1435614,"iPad2,5"
5-1436232,"iPhone5,2"
5-1436850,"iPad2,1"
5-1437468,"iPad3,3"
5-1438086,"iPad2,5"
5-1438704,"iPad3,1"
5-1439322,"iPhone5,2"
5-1439940,"iPad2,2"
5-1440558,"iPad3,5"
5-1441176,"iPhone5,1"
5-1441794,"iPad1,1"
5-1442412,"iPhone5,2"
5-1443030,"iPod4,1"
5-1443648,"iPhone3,1"
5-1444266,"iPhone4,1"
5-1444884,"iPhone5,2"
5-1445502,"iPhone3,1"
5-1446120,"iPad3,6"
5-1446738,"iPhone5,2"
5-1447356,"iPhone4,1"
5-1447974,"iPhone2,1"
5-1448592,"iPhone3,1"
5-1449210,"iPhone4,1"
5-1449828,"iPhone3,1"
5-1450446,"iPad2,1"
5-1451064,"iPhone4,1"
5-1451682,"iPhone5,2"
5-1452300,"iPhone3,1"
5-1452918,"iPhone5,1"
5-1453536,"iPhone3,1"
5-1454154,"iPod4,1"
5-1454772,"iPhone4,1"
5-1455390,"iPad2,1"
5-1456008,"iPhone3,1"
5-1456626,"iPod4,1"
5-1457244,"iPod4,1"
5-1457862,"iPhone4,1"
5-1458480,"iPad2,7"
5-1459098,"iPhone5,2"
5-1459716,"iPhone3,1"
5-1460334,"iPod4,1"
5-1460952,"iPhone4,1"
5-1461570,"iPod4,1"
5-1462188,"iPhone3,1"
5-1462806,"iPhone5,1"
5-1463424,"iPhone3,1"
5-1464042,"iPhone3,1"
5-1464660,"iPod4,1"
5-1465278,"iPad2,4"
5-1465896,"iPhone4,1"
5-1466514,"iPad2,4"
5-1467132,"iPhone4,1"
5-1467750,"iPod4,1"
5-1468368,"iPad1,1"
5-1468986,"iPhone5,1"
5-1469604,"iPad3,1"
5-1470222,"iPhone2,1"
5-1470840,"iPhone4,1"
5-1471458,"iPad2,4"
5-1472076,"iPad3,4"
5-1472694,"iPad3,5"
5-1473312,"iPhone5,2"
5-1473930,"iPad3,1"
5-1474548,"iPhone4,1"
5-1475166,"iPad2,2"
5-1475784,"iPhone5,2"
5-1476402,"iPod4,1"
5-1477020,"iPod4,1"
5-1477638,"iPad2,4"
5-1478256,"iPad2,5"
5-1478874,"iPhone4,1"
5-1479492,"iPod4,1"
5-1480110,"iPad3,4"
5-1480728,"iPhone5,2"
5-1481346,"iPhone5,2"
5-1481886,"iPhone4,1"
5-1482505,"iPhone5,1"
5-1483124,"iPhone5,2"
5-1483743,"iPod4,1"
5-1484362,"iPod4,1"
5-1484981,"iPhone2,1"
5-1485600,"iPhone3,2"
5-1486219,"iPad3,4"
5-1486838,"iPhone3,2"
5-1487457,"iPad2,5"
5-1488076,"iPod4,1"
5-1488695,"iPhone5,1"
5-1489314,"iPad3,1"
5-1489933,"iPad3,4"
5-1490552,"iPhone2,1"
5-1491171,"iPod4,1"
5-1491790,"iPad2,1"
5-1492409,"iPad2,2"
5-1493028,"iPod4,1"
5-1493647,"iPad2,1"
5-1494266,"iPad1,1"
5-1494885,"iPhone5,2"
5-1495504,"iPhone5,2"
5-1496123,"iPad3,4"
5-1496742,"iPad2,2"
5-1497361,"iPad2,5"
5-1497980,"iPad2,7"
5-1498599,"iPhone5,2"
5-1499218,"iPod4,1"
5-1499837,"iPad2,4"
5-1500456,"iPhone5,2"
5-1501075,"iPhone3,1"
5-1501694,"iPad3,4"
5-1502313,"iPhone4,1"
5-1502932,"iPad3,4"
5-1503551,"iPhone5,2"
5-1504170,"iPad1,1"
5-1504789,"iPad2,4"
5-1505408,"iPod4,1"
5-1506027,"iPhone5,1"
5-1506646,"iPhone2,1"
5-1507265,"iPod5,1"
5-1507884,"iPhone5,2"
5-1508503,"iPad3,1"
5-1509122,"iPod4,1"
5-1509741,"iPhone5,2"
5-1510360,"iPad2,7"
5-1510979,"iPhone4,1"
5-1511598,"iPad2,5"
5-1512217,"iPad2,4"
5-1512836,"iPod4,1"
5-1513455,"iPhone3,1"
5-1514074,"iPad3,3"
5-1514693,"iPad3,4"
5-1515312,"iPad2,1"
5-1515931,"iPad3,1"
5-1516550,"iPhone3,1"
5-1517169,"iPhone4,1"
5-1517788,"iPhone2,1"
5-1518407,"iPhone3,1"
5-1519026,"iPhone3,1"
5-1519645,"iPhone5,2"
5-1520264,"iPad2,2"
5-1520883,"iPad2,5"
5-1521502,"iPhone5,2"
5-1522121,"iPhone5,1"
5-1522740,"iPhone3,1"
5-1523359,"iPod4,1"
5-1523978,"iPod4,1"
5-1524597,"iPad2,1"
5-1525216,"iPad2,4"
5-1525835,"iPod4,1"
5-1526454,"iPhone4,1"
5-1527073,"iPhone2,1"
5-1527692,"iPhone4,1"
5-1528311,"iPhone5,2"
5-1528930,"iPhone5,2"
5-1529549,"iPad2,2"
5-1530168,"iPod5,1"
5-1530787,"iPad2,2"
5-1531406,"iPod4,1"
5-1532025,"iPhone4,1"
5-1532644,"iPod4,1"
5-1533263,"iPod4,1"
5-1533882,"iPhone3,3"
5-1534501,"iPhone4,1"
5-1535120,"iPhone3,1"
5-1535740,"iPad1,1"
5-1536360,"iPhone5,2"
5-1536980,"iPhone4,1"
5-1537600,"iPad2,1"
5-1538220,"iPad2,1"
5-1538840,"iPhone3,3"
5-1539460,"iPhone3,3"
5-1540080,"iPhone4,1"
5-1540700,"iPod4,1"
5-1541320,"iPhone5,2"
5-1541940,"iPhone3,3"
5-1542560,"iPod4,1"
5-1543180,"iPad2,1"
5-1543800,"iPod4,1"
5-1544420,"iPhone2,1"
5-1545040,"iPhone4,1"
5-1545660,"iPad2,4"
5-1546280,"iPhone3,3"
5-1546900,"iPhone3,3"
5-1547520,"iPhone3,3"
5-1548140,"iPhone3,1"
5-1548760,"iPhone5,2"
5-1549380,"iPhone2,1"
5-1550000,"iPhone3,1"
5-1550620,"iPhone3,1"
5-1551240,"iPad2,5"
5-1551860,"iPhone3,1"
5-1552480,"iPod5,1"
5-1553100,"iPhone5,2"
5-1553720,"iPad3,3"
5-1554340,"iPhone4,1"
5-1554960,"iPad2,1"
5-1555580,"iPhone3,1"
5-1556200,"iPhone4,1"
5-1556820,"iPad2,4"
5-1557440,"iPhone4,1"
5-1558060,"iPad2,2"
5-1558680,"iPhone3,1"
5-1559300,"iPhone3,1"
5-1559920,"iPad2,5"
5-1560540,"iPhone5,2"
5-1561160,"iPad2,1"
5-1561780,"iPhone3,3"
5-1562400,"iPad3,1"
5-1563020,"iPhone3,1"
5-1563640,"iPhone3,1"
5-1564260,"iPad2,1"
5-1564880,"iPhone5,2"
5-1565500,"iPad3,4"
5-1566120,"iPad2,1"
5-1566740,"iPad3,1"
5-1567360,"iPod4,1"
5-1567980,"iPad2,5"
5-1568600,"iPhone4,1"
5-1569220,"iPad3,1"
5-1569840,"iPhone3,1"
5-1570460,"iPhone2,1"
5-1571080,"iPhone5,2"
5-1571700,"iPod5,1"
5-1572320,"iPad2,1"
5-1572940,"iPad3,3"
5-1573560,"iPhone4,1"
5-1574180,"iPod4,1"
5-1574800,"iPad1,1"
5-1575420,"iPod5,1"
5-1576040,"iPhone5,2"
5-1576660,"iPod4,1"
5-1577280,"iPod4,1"
5-1577900,"iPhone3,1"
5-1578520,"iPhone3,1"
5-1579140,"iPod4,1"
5-1579760,"iPad1,1"
5-1580380,"iPhone4,1"
5-1581000,"iPad3,6"
5-1581620,"iPad2,5"
5-1582240,"iPad3,1"
5-1582860,"iPad3,1"
5-1583480,"iPad2,2"
5-1584100,"iPhone3,1"
5-1584720,"iPad2,1"
5-1585340,"iPhone4,1"
5-1585960,"iPad2,4"
5-1586580,"iPad2,5"
5-1587200,"iPad3,1"
5-1587820,"iPhone4,1"
5-1588440,"iPhone5,2"
5-1589060,"iPad2,7"
5-1589680,"iPod4,1"
5-1590300,"iPad2,1"
5-1590920,"iPad2,3"
5-1591540,"iPhone2,1"
5-1592160,"iPad3,3"
5-1592780,"iPhone4,1"
5-1593400,"iPhone3,1"
5-1594020,"iPad3,1"
5-1594107,"iPad2,4"
5-1594728,"iPod4,1"
5-1595349,"iPhone3,3"
5-1595970,"iPhone3,1"
5-1596591,"iPhone2,1"
5-1597212,"iPad3,4"
5-1597833,"iPhone5,2"
5-1598454,"iPhone3,1"
5-1599075,"iPad3,2"
5-1599696,"iPad2,1"
5-1600317,"iPhone5,2"
5-1600938,"iPhone3,1"
5-1601559,"iPad2,1"
5-1602180,"iPod5,1"
5-1602801,"iPad3,4"
5-1603422,"iPhone2,1"
5-1604043,"iPad2,5"
5-1604664,"iPhone4,1"
5-1605285,"iPhone5,1"
5-1605906,"iPad3,4"
5-1606527,"iPad3,1"
5-1607148,"iPad2,2"
5-1607769,"iPod4,1"
5-1608390,"iPhone4,1"
5-1609011,"iPhone3,1"
5-1609632,"iPhone3,1"
5-1610253,"iPhone4,1"
5-1610874,"iPad3,4"
5-1611495,"iPhone5,2"
5-1612116,"iPad2,1"
5-1612737,"iPhone3,1"
5-1613358,"iPhone4,1"
5-1613979,"iPhone5,2"
5-1614600,"iPhone5,2"
5-1615221,"iPhone5,2"
5-1615842,"iPad2,5"
5-1616463,"iPhone3,1"
5-1617084,"iPhone4,1"
5-1617705,"iPad2,2"
5-1618326,"iPhone5,2"
5-1618947,"iPhone5,2"
5-1619568,"iPad3,3"
5-1620189,"iPhone5,2"
5-1620810,"iPhone3,1"
5-1621431,"iPhone5,2"
5-1622052,"iPad3,6"
5-1622673,"iPhone5,2"
5-1623294,"iPhone5,2"
5-1623915,"iPhone3,1"
5-1624536,"iPhone5,2"
5-1625157,"iPad3,4"
5-1625778,"iPod4,1"
5-1626399,"iPhone4,1"
5-1627020,"iPod4,1"
5-1627641,"iPhone2,1"
5-1628262,"iPhone4,1"
5-1628883,"iPhone4,1"
5-1629504,"iPhone5,2"
5-1630125,"iPad2,1"
5-1630746,"iPad3,3"
5-1631367,"iPad2,5"
5-1631988,"iPhone3,1"
5-1632609,"iPod4,1"
5-1633230,"iPad2,1"
5-1633851,"iPad2,1"
5-1634472,"iPhone4,1"
5-1635093,"iPad1,1"
5-1635714,"iPhone5,2"
5-1636335,"iPhone3,1"
5-1636956,"iPad2,4"
5-1637577,"iPad2,5"
5-1638198,"iPhone2,1"
5-1638819,"iPhone5,1"
5-1639440,"iPad3,6"
5-1640061,"iPod4,1"
5-1640682,"iPad2,7"
5-1641303,"iPhone3,1"
5-1641924,"iPod4,1"
5-1642545,"iPhone5,1"
5-1643166,"iPhone2,1"
5-1643787,"iPhone5,2"
5-1644408,"iPod4,1"
5-1645029,"iPad3,4"
5-1645650,"iPad2,2"
5-1646271,"iPod4,1"
5-1646892,"iPhone5,2"
5-1647513,"iPhone5,1"
5-1648134,"iPad2,1"
5-1648755,"iPhone5,1"
5-1649376,"iPad2,4"
5-1649997,"iPad3,3"
5-1650618,"iPod4,1"
5-1651239,"iPhone3,1"
5-1651860,"iPhone4,1"
5-1652481,"iPad3,4"
5-1653102,"iPod5,1"
5-1653723,"iPhone3,1"
5-1654344,"iPad3,3"
5-1654965,"iPhone3,1"
5-1655586,"iPhone3,3"
5-1656207,"iPad2,2"
5-1656828,"iPhone3,3"
5-1657449,"iPad2,4"
5-1658070,"iPad3,3"
5-1658691,"iPad2,2"
5-1659312,"iPad2,1"
5-1659933,"iPhone3,1"
5-1660554,"iPad3,3"
5-1661175,"iPhone5,2"
5-1661796,"iPod4,1"
5-1662417,"iPhone5,2"
5-1663038,"iPhone5,1"
5-1663659,"iPad2,1"
5-1664280,"iPod5,1"
5-1664901,"iPhone3,3"
5-1665522,"iPhone3,2"
5-1666143,"iPhone3,3"
5-1666764,"iPhone5,2"
5-1667385,"iPad2,1"
5-1668204,"iPod4,1"
5-1668826,"iPad2,1"
5-1669448,"iPad3,4"
5-1670070,"iPod4,1"
5-1670692,"iPhone3,3"
5-1671314,"iPhone4,1"
5-1671936,"iPhone4,1"
5-1672558,"iPad3,1"
5-1673180,"iPad2,1"
5-1673802,"iPad1,1"
5-1674424,"iPhone4,1"
5-1675046,"iPod4,1"
5-1675668,"iPhone3,1"
5-1676290,"iPad2,4"
5-1676912,"iPad2,4"
5-1677534,"iPad3,4"
5-1678156,"iPhone4,1"
5-1678778,"iPhone5,2"
5-1679400,"iPhone3,2"
5-1680022,"iPad2,7"
5-1680644,"iPhone3,1"
5-1681266,"iPad3,3"
5-1681888,"iPhone3,1"
5-1682510,"iPad3,1"
5-1683132,"iPad2,1"
5-1683754,"iPhone5,1"
5-1684376,"iPhone4,1"
5-1684998,"iPhone3,1"
5-1685620,"iPad3,1"
5-1686242,"iPod4,1"
5-1686864,"iPhone2,1"
5-1687486,"iPad1,1"
5-1688108,"iPhone2,1"
5-1688730,"iPad2,2"
5-1689352,"iPhone4,1"
5-1689974,"iPod4,1"
5-1690596,"iPhone5,2"
5-1691218,"iPad2,1"
5-1691840,"iPhone3,1"
5-1692462,"iPad2,2"
5-1693084,"iPad2,5"
5-1693706,"iPad2,5"
5-1694328,"iPhone5,1"
5-1694950,"iPod4,1"
5-1695572,"iPad3,3"
5-1696194,"iPhone3,2"
5-1696816,"iPad2,2"
5-1697438,"iPhone5,2"
5-1698060,"iPad3,3"
5-1698682,"iPad3,4"
5-1699304,"iPhone3,1"
5-1699926,"iPod5,1"
5-1700548,"iPad2,2"
5-1701170,"iPad2,2"
5-1701792,"iPhone3,3"
5-1702414,"iPad3,4"
5-1703036,"iPad3,1"
5-1703658,"iPad3,6"
5-1704280,"iPhone3,1"
5-1704902,"iPad3,6"
5-1705524,"iPhone4,1"
5-1706146,"iPhone3,1"
5-1706768,"iPad3,4"
5-1707390,"iPhone5,2"
5-1708012,"iPhone4,1"
5-1708634,"iPhone5,1"
5-1709256,"iPad2,1"
5-1709878,"iPhone4,1"
5-1710500,"iPhone5,2"
5-1711122,"iPad1,1"
5-1711744,"iPod4,1"
5-1712366,"iPhone5,2"
5-1712988,"iPod5,1"
5-1713610,"iPad3,4"
5-1714232,"iPad3,1"
5-1714854,"iPhone4,1"
5-1715476,"iPhone3,1"
5-1716098,"iPad3,1"
5-1716720,"iPhone3,1"
5-1717342,"iPhone4,1"
5-1717964,"iPhone2,1"
5-1718586,"iPad2,5"
5-1719208,"iPod4,1"
5-1719830,"iPhone3,1"
5-1720452,"iPhone4,1"
5-1721074,"iPhone5,2"
5-1721696,"iPad2,1"
5-1722318,"iPhone2,1"
5-1722940,"iPhone5,2"
5-1723562,"iPod4,1"
5-1724184,"iPhone3,1"
5-1724806,"iPad3,1"
5-1725428,"iPad3,3"
5-1726050,"iPhone3,1"
5-1726672,"iPad1,1"
5-1727294,"iPhone3,1"
5-1727916,"iPad1,1"
5-1728538,"iPod4,1"
5-1729160,"iPhone3,1"
5-1729782,"iPhone3,1"
5-1730404,"iPhone3,3"
5-1731026,"iPhone4,1"
5-1731648,"iPhone4,1"
5-1732270,"iPhone3,1"
5-1732892,"iPad3,4"
5-1733514,"iPad3,6"
5-1734136,"iPod4,1"
5-1734758,"iPod4,1"
5-1735380,"iPhone5,2"
5-1736002,"iPad2,5"
5-1736624,"iPod4,1"
5-1737246,"iPhone3,3"
5-1737868,"iPhone4,1"
5-1738490,"iPhone3,2"
5-1739112,"iPad2,7"
5-1740039,"iPod5,1"
5-1740662,"iPhone4,1"
5-1741285,"iPad2,1"
5-1741908,"iPad2,2"
5-1742531,"iPhone5,2"
5-1743154,"iPod4,1"
5-1743777,"iPhone4,1"
5-1744400,"iPod4,1"
5-1745023,"iPhone2,1"
5-1745646,"iPad2,4"
5-1746269,"iPod4,1"
5-1746892,"iPod3,1"
5-1747515,"iPad3,6"
5-1748138,"iPad2,2"
5-1748761,"iPhone4,1"
5-1749384,"iPod4,1"
5-1750007,"iPhone3,1"
5-1750630,"iPad2,1"
5-1751253,"iPad3,1"
5-1751876,"iPhone4,1"
5-1752499,"iPhone3,1"
5-1753122,"iPad3,1"
5-1753745,"iPhone5,2"
5-1754368,"iPhone3,1"
5-1754991,"iPhone5,2"
5-1755614,"iPhone5,2"
5-1756237,"iPod4,1"
5-1756860,"iPhone4,1"
5-1757483,"iPad2,7"
5-1758106,"iPhone5,2"
5-1758729,"iPhone5,2"
5-1759352,"iPhone3,1"
5-1759975,"iPhone4,1"
5-1760598,"iPhone2,1"
5-1761221,"iPhone3,1"
5-1761844,"iPhone5,2"
5-1762467,"iPad2,2"
5-1763090,"iPhone3,2"
5-1763713,"iPhone5,1"
5-1764336,"iPad2,4"
5-1764959,"iPhone5,2"
5-1765582,"iPhone5,2"
5-1766205,"iPhone5,2"
5-1766828,"iPod4,1"
5-1767451,"iPhone5,2"
5-1768074,"iPad2,1"
5-1768697,"iPhone4,1"
5-1769320,"iPhone4,1"
5-1769943,"iPhone5,1"
5-1770566,"iPhone3,1"
5-1771189,"iPhone3,1"
5-1771812,"iPod5,1"
5-1772435,"iPhone4,1"
5-1773058,"iPhone3,1"
5-1773681,"iPhone4,1"
5-1774304,"iPhone4,1"
5-1774927,"iPhone4,1"
5-1775550,"iPhone2,1"
5-1776173,"iPhone2,1"
5-1776796,"iPad1,1"
5-1777419,"iPhone4,1"
5-1778042,"iPad2,4"
5-1778665,"iPhone5,2"
5-1779288,"iPod4,1"
5-1779911,"iPad2,2"
5-1780534,"iPhone3,1"
5-1781157,"iPad2,1"
5-1781780,"iPhone4,1"
5-1782403,"iPhone5,2"
5-1783026,"iPad2,2"
5-1783649,"iPod4,1"
5-1784272,"iPhone4,1"
5-1784895,"iPod3,1"
5-1785518,"iPad3,1"
5-1786141,"iPod4,1"
5-1786764,"iPhone2,1"
5-1787387,"iPhone3,3"
5-1788010,"iPhone5,2"
5-1788633,"iPhone4,1"
5-1789256,"iPad2,1"
5-1789879,"iPhone5,2"
5-1790502,"iPod4,1"
5-1791125,"iPad2,5"
5-1791748,"iPad3,1"
5-1792371,"iPhone3,1"
5-1793376,"iPad1,1"
5-1794000,"iPad3,2"
5-1794624,"iPhone3,1"
5-1795248,"iPad2,1"
5-1795872,"iPad2,3"
5-1796496,"iPhone3,1"
5-1797120,"iPod4,1"
5-1797744,"iPad3,3"
5-1798368,"iPhone2,1"
5-1798992,"iPad3,1"
5-1799616,"iPod4,1"
5-1800240,"iPhone4,1"
5-1800864,"iPad2,4"
5-1801488,"iPad3,6"
5-1802112,"iPod4,1"
5-1802736,"iPhone5,2"
5-1803360,"iPad3,6"
5-1803984,"iPhone5,2"
5-1804608,"iPhone2,1"
5-1805232,"iPad2,1"
5-1805856,"iPod4,1"
5-1806480,"iPhone3,1"
5-1807104,"iPad2,1"
5-1807728,"iPhone4,1"
5-1808352,"iPad2,1"
5-1808976,"iPod4,1"
5-1809600,"iPhone3,1"
5-1810224,"iPhone3,1"
5-1810848,"iPad2,2"
5-1811472,"iPad2,2"
5-1812096,"iPad1,1"
5-1812720,"iPad3,6"
5-1813344,"iPhone3,1"
5-1813968,"iPhone4,1"
5-1814592,"iPhone3,3"
5-1815216,"iPhone4,1"
5-1815840,"iPhone3,1"
5-1816464,"iPhone5,2"
5-1817088,"iPad2,1"
5-1817712,"iPad2,2"
5-1818336,"iPhone5,1"
5-1818960,"iPad3,4"
5-1819584,"iPhone5,1"
5-1820208,"iPhone4,1"
5-1820832,"iPhone5,2"
5-1821456,"iPhone4,1"
5-1822080,"iPod4,1"
5-1822704,"iPod4,1"
5-1823328,"iPad1,1"
5-1823750,"iPhone2,1"
5-1824375,"iPod4,1"
5-1825000,"iPad3,5"
5-1825625,"iPad1,1"
5-1826250,"iPod4,1"
5-1826875,"iPhone5,2"
5-1827500,"iPod4,1"
5-1828125,"iPad2,1"
5-1828750,"iPod4,1"
5-1829375,"iPhone4,1"
5-1830000,"iPhone5,2"
5-1830625,"iPad3,6"
5-1831250,"iPhone4,1"
5-1831875,"iPhone3,1"
5-1832500,"iPhone4,1"
5-1833125,"iPad2,2"
5-1833750,"iPod4,1"
5-1834375,"iPhone3,1"
5-1835000,"iPhone4,1"
5-1835625,"iPhone3,1"
5-1836250,"iPad3,1"
5-1836875,"iPod4,1"
5-1837500,"iPad3,3"
5-1838125,"iPhone4,1"
5-1838750,"iPad2,4"
5-1839375,"iPod4,1"
5-1840000,"iPod4,1"
5-1840625,"iPad2,3"
5-1841250,"iPod4,1"
5-1841875,"iPod4,1"
5-1842500,"iPhone2,1"
5-1843125,"iPad3,4"
5-1843750,"iPhone3,1"
5-1844375,"iPhone4,1"
5-1845000,"iPod4,1"
5-1845448,"iPod4,1"
5-1846074,"iPad3,2"
5-1846700,"iPhone5,1"
5-1847326,"iPad2,5"
5-1847952,"iPhone4,1"
5-1848578,"iPhone3,1"
5-1849204,"iPad2,2"
5-1849830,"iPad2,1"
5-1850456,"iPhone4,1"
5-1851082,"iPad3,1"
5-1851708,"iPad2,2"
5-1852334,"iPad1,1"
5-1852960,"iPad2,2"
5-1853586,"iPhone4,1"
5-1854212,"iPad1,1"
5-1854838,"iPad3,1"
5-1855464,"iPad3,1"
5-1856090,"iPhone4,1"
5-1856716,"iPad1,1"
5-1857342,"iPhone3,1"
5-1857968,"iPod4,1"
5-1858594,"iPad2,1"
5-1859220,"iPhone3,1"
5-1859846,"iPad3,4"
5-1860472,"iPad1,1"
5-1861098,"iPod4,1"
5-1861724,"iPhone3,1"
5-1862350,"iPhone3,1"
5-1862976,"iPhone4,1"
5-1863602,"iPhone3,3"
5-1864228,"iPad3,1"
5-1864854,"iPod3,1"
5-1865480,"iPad2,1"
5-1866106,"iPad2,1"
5-1866579,"iPhone4,1"
5-1867206,"iPhone4,1"
5-1867833,"iPhone4,1"
5-1868460,"iPod4,1"
5-1869087,"iPod4,1"
5-1869714,"iPhone3,1"
5-1870341,"iPhone3,1"
5-1870968,"iPad2,1"
5-1871595,"iPhone5,2"
5-1872222,"iPhone4,1"
5-1872849,"iPhone5,2"
5-1873476,"iPhone4,1"
5-1874103,"iPhone3,1"
5-1874730,"iPhone4,1"
5-1875357,"iPhone4,1"
5-1875984,"iPod4,1"
5-1876611,"iPad3,1"
5-1877238,"iPhone4,1"
5-1877865,"iPad2,4"
5-1878492,"iPhone3,1"
5-1879119,"iPhone3,1"
5-1879746,"iPhone5,2"
5-1880373,"iPhone5,2"
5-1881000,"iPad2,1"
5-1881627,"iPhone4,1"
5-1882254,"iPhone4,1"
5-1882881,"iPad3,4"
5-1883508,"iPhone2,1"
5-1884135,"iPhone5,2"
5-1884762,"iPod4,1"
5-1885389,"iPod4,1"
5-1886016,"iPad3,4"
5-1886643,"iPad2,3"
5-1887270,"iPhone3,1"
5-1887897,"iPad2,1"
5-1888524,"iPhone5,1"
5-1889151,"iPad3,4"
5-1889778,"iPhone5,2"
5-1890405,"iPhone5,2"
5-1890908,"iPhone4,1"
5-1891536,"iPod4,1"
5-1892164,"iPhone5,1"
5-1892792,"iPhone4,1"
5-1893420,"iPhone3,1"
5-1894048,"iPhone3,1"
5-1894676,"iPhone4,1"
5-1895304,"iPhone3,1"
5-1895932,"iPad1,1"
5-1896560,"iPhone3,1"
5-1897188,"iPad2,1"
5-1897816,"iPad3,3"
5-1898444,"iPad3,3"
5-1899072,"iPad3,6"
5-1899700,"iPhone3,1"
5-1900328,"iPad2,7"
5-1900956,"iPhone2,1"
5-1901584,"iPhone4,1"
5-1902212,"iPad3,3"
5-1902840,"iPhone4,1"
5-1903468,"iPhone4,1"
5-1904096,"iPhone3,1"
5-1904724,"iPhone3,1"
5-1905352,"iPhone4,1"
5-1905980,"iPhone2,1"
5-1906608,"iPad3,6"
5-1907236,"iPad2,2"
5-1907864,"iPad3,3"
5-1908492,"iPhone3,1"
5-1909120,"iPod4,1"
5-1909748,"iPad2,5"
5-1910376,"iPhone4,1"
5-1911004,"iPhone3,1"
5-1911632,"iPad2,2"
5-1912260,"iPad3,4"
5-1912888,"iPad2,1"
5-1913516,"iPhone3,1"
5-1914144,"iPad1,1"
5-1914772,"iPhone5,2"
5-1915400,"iPad2,4"
5-1916028,"iPhone4,1"
5-1916656,"iPhone5,2"
5-1917284,"iPad2,1"
5-1917912,"iPad3,1"
5-1918540,"iPhone5,2"
5-1919168,"iPhone4,1"
5-1919796,"iPhone2,1"
5-1920337,"iPad2,5"
5-1920966,"iPhone3,3"
5-1921595,"iPad2,1"
5-1922224,"iPhone3,3"
5-1922853,"iPhone4,1"
5-1923482,"iPhone3,1"
5-1924111,"iPhone3,1"
5-1924740,"iPad1,1"
5-1925369,"iPhone3,1"
5-1925998,"iPad3,3"
5-1926627,"iPad2,4"
5-1927256,"iPad2,1"
5-1927885,"iPad2,5"
5-1928514,"iPad2,2"
5-1929143,"iPad3,4"
5-1929772,"iPod4,1"
5-1930401,"iPhone5,2"
5-1931030,"iPad2,2"
5-1931659,"iPhone5,2"
5-1932288,"iPhone4,1"
5-1932917,"iPhone5,2"
5-1933546,"iPad3,1"
5-1934175,"iPad1,1"
5-1934804,"iPad2,6"
5-1935433,"iPad3,6"
5-1936062,"iPhone4,1"
5-1936691,"iPhone3,1"
5-1937320,"iPad2,1"
5-1937949,"iPhone5,2"
5-1938578,"iPod4,1"
5-1939207,"iPhone3,1"
5-1939836,"iPhone4,1"
5-1940465,"iPod4,1"
5-1941094,"iPhone2,1"
5-1941723,"iPad2,1"
5-1942352,"iPod4,1"
5-1942981,"iPhone4,1"
5-1943610,"iPhone3,1"
5-1944239,"iPad3,4"
5-1944868,"iPad2,1"
5-1945497,"iPad2,1"
5-1946126,"iPhone2,1"
5-1946755,"iPhone3,1"
5-1947384,"iPad3,4"
5-1948013,"iPod4,1"
5-1948642,"iPad2,2"
5-1949271,"iPhone5,1"
5-1949850,"iPod4,1"
5-1950480,"iPod4,1"
5-1951110,"iPhone4,1"
5-1951740,"iPhone4,1"
5-1952370,"iPad2,5"
5-1953000,"iPhone5,1"
5-1953630,"iPod4,1"
5-1954260,"iPhone3,1"
5-1954890,"iPad3,4"
5-1955520,"iPad1,1"
5-1956150,"iPhone4,1"
5-1956780,"iPhone3,1"
5-1957410,"iPhone5,2"
5-1958040,"iPhone4,1"
5-1958670,"iPhone2,1"
5-1959300,"iPad2,4"
5-1959930,"iPhone3,2"
5-1960560,"iPhone5,2"
5-1961190,"iPhone3,1"
5-1961820,"iPad2,7"
5-1962450,"iPad2,1"
5-1963080,"iPad2,4"
5-1963710,"iPod4,1"
5-1964340,"iPad2,1"
5-1964970,"iPad2,1"
5-1965600,"iPhone3,3"
5-1966230,"iPhone4,1"
5-1966860,"iPhone4,1"
5-1967490,"iPhone5,2"
5-1968120,"iPad3,4"
