"Number of daily deaths by local authority, England and Wales, deaths occurred in 2010 1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local Authority,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
,April,12,18,10,13,13,11,15,12,14,7,14,10,15,15,12,13,9,15,17,8,16,23,10,15,18,14,14,18,19,13,0,
,May,11,16,17,14,21,11,14,12,13,17,12,16,13,17,15,15,14,11,14,15,13,19,11,21,15,14,10,7,10,19,15,
,June,9,11,18,14,17,13,14,17,15,17,14,7,14,13,10,9,13,7,10,10,11,12,14,15,15,15,17,12,11,12,0,
,July,11,14,15,8,15,9,16,18,4,13,12,16,16,17,16,8,7,17,9,9,9,13,16,14,10,13,14,11,10,20,7,
,August ,12,10,20,11,19,17,13,10,9,10,15,11,17,9,17,9,14,12,20,12,18,12,11,6,12,9,10,9,12,9,11,
,September,9,14,14,17,17,16,10,18,13,6,12,17,12,17,12,11,13,21,24,13,9,9,12,14,10,13,10,14,13,12,0,
,October,15,16,19,14,11,11,19,16,17,11,8,19,14,16,8,18,9,21,11,13,13,19,10,13,15,10,18,19,9,17,7,
,November,15,13,13,15,22,13,15,11,15,17,11,13,17,12,13,13,16,12,14,12,7,9,13,15,12,16,14,7,12,8,0,
,December,12,12,14,12,16,18,17,19,7,28,18,17,22,23,18,10,13,16,10,17,14,23,21,20,10,19,13,16,12,19,22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coventry                                ,January,11,6,9,8,10,9,12,7,10,10,9,11,10,9,12,12,6,11,9,6,5,5,9,5,6,10,8,2,11,13,6,
,February,8,6,5,14,9,9,6,5,9,13,7,10,11,15,11,9,7,2,5,9,7,10,13,2,8,13,7,7,0,0,0,
,March,9,8,8,16,5,5,12,5,8,7,8,3,3,8,6,10,4,14,12,7,9,13,4,6,4,4,2,4,2,12,6,
,April,5,12,9,4,5,9,6,4,7,6,8,5,6,8,8,2,6,9,8,7,8,5,10,7,6,10,5,6,3,5,0,
,May,5,8,7,7,9,6,9,6,10,8,5,8,9,5,4,7,10,4,11,9,7,4,8,7,7,3,4,10,4,10,6,
,June,9,2,7,9,5,10,2,5,4,9,8,8,5,8,5,10,6,6,5,4,6,16,6,8,10,11,7,8,4,5,0,
,July,7,13,7,4,6,7,9,10,8,8,9,6,11,6,5,3,4,5,1,12,1,6,5,3,5,7,12,1,8,5,3,
,August ,10,2,3,7,4,10,7,11,7,4,7,9,10,7,4,8,6,5,8,5,5,8,6,8,5,4,5,6,13,8,4,
,September,2,3,9,7,6,7,3,9,5,12,7,3,4,8,8,4,10,9,4,7,12,6,11,7,8,4,11,8,4,8,0,
,October,0,12,9,13,8,7,6,6,9,5,7,10,6,7,7,4,6,9,11,7,11,7,7,10,5,12,5,3,4,3,9,
,November,4,4,10,11,7,6,4,5,5,9,7,7,5,8,8,6,7,9,4,5,3,6,4,5,3,8,6,7,6,11,0,
,December,5,5,12,13,9,4,16,9,9,14,4,6,11,4,13,9,3,5,6,15,5,11,9,8,14,7,8,13,12,11,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craven                                  ,January,1,0,3,4,0,5,3,1,1,3,2,2,1,1,3,3,4,3,4,2,2,2,0,4,0,4,1,0,1,0,1,
,February,2,0,1,2,3,0,2,1,3,3,4,2,3,0,3,3,2,2,0,3,1,1,1,1,1,0,3,0,0,0,0,
,March,3,1,0,1,2,2,2,1,2,0,0,2,7,0,3,2,2,0,0,2,2,2,4,5,0,0,1,1,3,1,3,
,April,3,3,0,2,1,3,1,1,2,1,1,0,1,1,3,2,2,3,2,2,1,2,1,1,3,0,0,3,3,2,0,
,May,0,2,0,1,5,3,1,0,1,2,0,3,0,2,0,1,2,1,2,2,2,1,4,2,0,2,0,3,2,1,1,
,June,0,2,0,1,1,1,4,0,0,1,3,1,1,1,1,1,1,4,1,1,1,2,0,2,1,4,1,1,2,3,0,
,July,1,0,1,0,1,0,1,0,2,3,4,2,2,2,1,4,1,0,2,1,2,3,0,0,2,0,7,4,0,0,1,
,August ,1,3,1,0,2,1,3,4,1,1,2,2,1,2,1,1,0,1,1,3,3,1,0,2,0,3,2,0,2,3,3,
,September,2,4,1,1,1,1,0,3,2,3,1,2,0,1,3,2,2,1,3,0,2,3,1,2,1,0,2,1,0,3,0,
,October,3,2,0,2,6,1,1,3,0,1,3,1,0,0,1,1,0,1,4,1,1,2,2,3,0,0,1,0,1,4,1,
,November,2,3,2,0,3,3,1,3,2,2,4,2,5,2,2,3,2,2,1,4,1,1,2,3,3,3,2,1,0,5,0,
,December,3,4,3,2,4,1,0,3,4,2,4,3,5,2,3,0,3,0,1,3,0,4,0,1,2,1,1,3,0,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawley                                 ,January,2,2,2,2,1,4,2,1,3,2,3,1,2,3,9,4,4,3,2,3,0,1,3,1,2,4,2,1,3,3,2,
,February,1,1,0,1,3,0,3,1,2,4,1,4,3,5,4,2,0,2,2,1,2,2,1,3,2,3,2,2,0,0,0,
,March,2,5,0,1,2,2,1,2,3,2,3,1,2,0,3,4,4,2,3,0,1,3,2,1,2,0,5,0,1,4,3,
,April,3,3,2,4,4,0,2,0,3,3,2,3,1,1,1,1,4,0,4,5,2,1,1,0,5,1,2,4,1,5,0,
,May,1,4,2,1,0,1,2,2,5,0,1,1,2,3,1,3,1,3,2,3,3,1,1,1,4,1,1,0,1,1,1,
,June,1,2,2,2,1,0,2,4,0,3,1,1,1,4,1,1,4,4,3,2,3,2,7,7,6,2,1,0,3,1,0,
,July,3,0,2,2,5,2,2,3,4,2,2,2,2,5,4,1,2,2,1,1,2,2,3,1,1,3,1,2,0,2,3,
,August ,1,2,1,1,3,0,1,2,3,2,0,1,2,2,1,0,0,0,4,1,2,4,4,2,2,3,3,2,1,2,4,
,September,2,2,2,4,3,2,1,2,2,1,3,1,2,1,1,3,0,1,2,2,1,1,1,3,2,0,3,1,4,2,0,
,October,1,2,3,0,3,3,4,2,3,0,4,0,2,4,4,2,1,4,1,1,2,2,1,4,2,1,3,0,2,1,2,
,November,2,3,0,2,2,3,6,3,2,3,2,1,1,4,3,3,3,4,2,0,1,1,4,2,1,1,1,2,1,2,0,
,December,2,2,2,1,2,5,1,2,1,3,1,2,1,2,4,2,1,4,2,1,1,1,3,2,2,4,3,3,3,7,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croydon                                 ,January,12,8,7,7,7,16,12,7,6,7,7,8,12,13,10,8,9,6,7,9,3,7,12,9,6,11,9,8,8,8,5,
,February,11,5,8,9,6,12,4,9,9,9,7,9,12,7,7,10,8,6,6,5,7,9,7,8,13,8,7,8,0,0,0,
,March,7,9,8,5,4,6,5,7,5,7,9,5,3,6,4,10,1,10,4,6,9,7,7,8,3,9,10,10,5,7,8,
,April,2,6,4,5,7,6,8,4,5,6,11,6,6,7,5,7,6,5,12,6,8,12,10,7,3,5,4,4,10,9,0,
,May,5,6,7,5,9,7,5,7,8,2,10,5,9,9,9,6,6,4,10,12,9,7,9,11,8,4,5,5,3,8,3,
,June,4,4,8,8,4,11,9,9,6,5,11,7,3,3,7,4,10,7,4,7,3,3,4,8,1,9,7,12,10,9,0,
,July,11,7,5,5,5,7,5,5,5,4,7,4,8,2,3,6,12,7,10,8,8,6,9,4,7,4,10,9,7,4,6,
,August ,9,5,9,4,5,6,4,3,5,5,4,4,6,7,8,6,7,4,3,6,9,8,10,3,7,6,6,4,6,3,8,
,September,3,8,6,3,7,7,3,11,3,10,4,8,5,5,6,17,2,11,4,7,9,8,3,11,6,8,3,7,7,7,0,
,October,7,1,5,3,8,6,9,11,7,7,7,7,4,1,12,7,8,2,6,8,7,6,9,5,9,6,12,8,7,3,8,
,November,6,8,3,5,6,10,8,5,7,7,3,7,5,2,5,10,4,8,5,8,7,2,7,12,4,5,8,11,7,12,0,
,December,11,6,9,4,2,11,12,4,4,5,6,11,6,7,11,8,2,8,5,10,8,7,12,9,13,6,5,8,15,8,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dacorum                                 ,January,2,7,2,2,4,0,4,4,3,4,4,5,2,7,2,3,3,4,3,4,5,4,2,7,5,5,3,0,6,2,2,
,February,4,5,2,5,1,4,3,2,2,4,6,4,3,3,4,2,6,6,3,2,5,2,5,4,3,4,7,3,0,0,0,
,March,4,3,3,10,2,0,2,2,6,7,2,2,2,3,3,1,6,4,2,1,4,3,5,3,1,6,4,0,5,3,2,
,April,0,2,4,4,1,1,4,5,3,6,1,2,1,10,4,4,3,2,2,1,1,3,3,8,3,4,3,2,2,3,0,
,May,1,5,4,3,0,7,3,2,4,3,2,3,4,3,2,2,5,2,4,3,4,2,3,2,3,5,7,4,4,2,3,
,June,0,4,3,3,5,2,1,6,4,3,1,2,4,3,3,2,6,3,2,3,4,4,6,2,4,4,4,4,3,3,0,
,July,2,3,3,2,3,2,0,3,2,2,7,2,0,3,2,2,3,4,3,3,4,1,1,0,4,2,3,4,2,5,1,
,August ,1,3,1,1,2,3,4,1,2,3,1,1,2,4,1,3,0,4,1,6,2,3,6,0,0,2,1,0,4,4,2,
,September,4,0,3,1,3,4,0,4,7,1,4,0,1,1,1,3,2,4,7,2,3,2,6,1,3,1,5,4,0,4,0,
,October,4,4,3,1,4,2,2,5,2,6,5,2,3,3,7,5,3,3,1,2,4,2,2,3,3,3,2,4,9,3,4,
,November,0,5,4,1,5,6,6,2,5,5,1,5,1,3,4,2,2,3,2,2,5,3,4,4,5,2,2,1,3,5,0,
,December,6,3,5,2,5,2,5,2,4,7,5,0,2,5,6,3,5,1,3,3,8,4,4,4,5,5,6,6,4,5,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darlington                              ,January,2,2,2,4,2,9,3,0,5,6,5,2,3,4,2,1,4,1,1,2,2,3,2,2,4,5,3,5,2,1,2,
,February,3,4,2,2,3,4,3,2,4,1,3,4,3,3,2,2,2,4,0,4,4,1,3,3,2,3,1,2,0,0,0,
,March,1,0,5,6,3,3,2,5,2,3,5,2,2,5,3,5,2,4,2,3,2,2,2,0,5,2,6,2,6,2,3,
,April,0,2,2,5,3,3,1,1,4,3,4,2,0,2,3,2,1,1,4,3,4,3,2,2,1,4,2,2,2,2,0,
,May,4,6,3,3,2,2,3,0,0,5,1,0,4,1,1,4,3,5,3,4,3,2,1,4,3,4,2,2,4,4,1,
,June,2,6,1,3,1,3,1,3,3,3,3,2,2,5,4,1,3,2,3,3,5,4,3,2,1,3,4,3,4,1,0,
,July,3,4,1,3,2,2,2,3,4,3,1,2,3,3,0,2,3,2,1,2,0,2,2,3,7,2,2,4,1,3,4,
,August ,1,4,4,3,2,1,4,5,1,2,1,1,7,4,2,1,5,0,1,2,3,2,0,1,1,1,2,3,1,4,0,
,September,2,1,4,5,2,2,3,1,4,2,0,0,4,2,1,3,4,2,6,0,6,3,4,0,1,4,2,3,2,2,0,
,October,3,4,4,1,1,1,7,5,3,5,1,4,5,3,4,3,1,2,3,2,2,2,5,2,2,1,0,4,2,2,5,
,November,3,1,5,5,4,3,4,5,5,3,2,1,4,2,4,2,2,3,4,1,2,5,1,3,1,2,2,2,4,3,0,
,December,1,6,1,6,4,5,2,3,3,2,3,2,2,2,4,3,5,6,3,3,3,1,8,6,2,2,5,6,9,6,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dartford                                ,January,3,3,2,2,2,3,3,5,2,1,6,5,3,5,4,5,2,4,4,1,0,6,1,5,2,2,3,3,1,1,2,
,February,4,3,2,4,2,2,3,2,3,5,4,3,2,1,0,2,2,3,3,2,2,2,2,2,5,3,5,3,0,0,0,
,March,3,4,4,5,3,3,2,2,0,4,3,5,2,3,4,3,1,3,1,2,3,0,0,3,2,0,1,1,3,4,1,
,April,1,1,4,3,5,0,2,1,3,2,1,3,3,0,1,1,4,2,3,1,3,2,2,2,1,5,5,0,5,2,0,
,May,1,3,1,3,4,2,4,2,3,1,3,3,4,0,1,1,2,7,4,2,2,3,1,1,2,2,3,3,3,2,0,
,June,2,2,1,4,1,0,2,0,3,1,3,4,2,1,3,2,8,4,2,1,0,0,3,3,1,3,2,2,3,3,0,
,July,2,2,2,1,1,2,0,1,2,1,1,0,4,1,2,1,2,2,2,1,1,3,1,0,1,1,0,1,4,2,1,
,August ,1,3,1,0,0,2,3,4,2,4,1,3,1,3,2,2,0,2,2,3,3,4,3,3,3,3,4,1,3,4,2,
,September,1,3,6,1,4,3,1,0,1,2,3,1,4,4,3,1,1,1,1,1,1,2,0,3,0,2,1,2,3,1,0,
,October,1,5,3,3,1,3,0,2,0,0,2,0,2,3,3,1,2,3,4,2,2,2,1,3,4,5,2,3,1,0,2,
,November,1,3,5,4,1,0,2,2,1,2,3,0,5,4,1,3,2,5,3,2,1,1,4,1,0,3,2,3,4,4,0,
,December,4,1,0,2,3,4,0,3,1,3,1,3,7,6,4,2,6,3,1,2,1,4,2,4,4,5,5,2,2,7,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daventry                                ,January,0,3,0,3,2,5,1,0,3,2,3,2,6,7,3,1,4,2,3,2,1,1,3,2,2,1,1,4,1,2,2,
,February,1,2,2,0,1,2,3,0,2,3,0,1,0,2,1,1,2,0,0,2,1,0,1,2,0,3,4,2,0,0,0,
,March,1,1,2,3,1,0,2,5,3,2,2,4,0,2,5,0,1,0,3,0,1,2,2,0,0,2,3,2,3,2,2,
,April,2,1,3,3,3,1,1,3,1,1,1,1,3,1,3,0,0,3,0,2,2,2,0,3,1,1,4,0,0,1,0,
,May,1,2,0,2,1,1,1,2,0,1,2,2,3,0,3,4,1,1,1,2,0,2,0,2,1,0,2,0,3,2,1,
,June,1,0,2,2,1,3,0,1,1,2,2,3,0,0,2,0,2,3,0,2,4,1,1,1,3,0,5,1,1,1,0,
,July,4,1,3,0,4,2,2,1,0,1,5,2,1,0,0,2,0,1,0,1,1,3,0,1,0,1,0,1,1,0,1,
,August ,3,2,1,1,1,0,2,1,3,0,0,2,3,4,1,1,0,0,2,3,3,0,1,2,2,2,2,1,2,1,3,
,September,2,3,2,4,1,3,2,2,4,0,1,2,1,4,1,0,3,1,1,3,2,1,4,4,0,1,2,1,0,0,0,
,October,2,2,3,1,0,2,3,1,1,1,1,1,1,2,1,3,2,0,2,3,1,0,1,1,0,2,2,1,1,2,1,
,November,1,3,5,0,1,1,2,0,4,2,1,3,0,3,1,2,4,2,2,4,3,3,2,4,3,3,3,0,2,1,0,
,December,1,1,1,4,3,2,2,1,0,1,1,0,2,1,4,2,3,2,2,1,3,2,4,2,1,3,2,2,3,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denbighshire                            ,January,4,3,3,3,0,6,7,6,8,3,4,4,4,5,3,3,3,7,4,2,2,6,6,0,1,1,2,1,3,5,0,
,February,3,4,2,3,0,2,1,0,10,5,4,6,5,2,6,2,5,3,2,3,4,4,3,3,4,1,0,3,0,0,0,
,March,2,3,5,4,1,4,4,1,5,2,1,2,9,1,3,4,1,8,5,3,1,5,0,2,1,1,4,5,6,4,2,
,April,2,5,5,2,0,3,3,4,5,3,4,3,1,4,4,3,2,4,5,4,1,3,3,9,3,3,1,2,4,4,0,
,May,3,2,2,2,3,3,7,1,0,4,3,4,2,0,5,2,7,2,1,1,2,4,0,2,1,4,2,4,3,1,5,
,June,1,2,2,4,5,4,1,5,3,4,3,1,2,1,0,3,2,4,5,2,3,3,5,4,3,3,0,4,4,1,0,
,July,4,3,2,3,5,3,3,3,2,5,3,6,2,2,2,3,2,1,4,0,1,3,3,5,3,3,2,4,3,3,4,
,August ,1,2,3,6,0,4,1,3,3,2,6,5,2,1,0,3,3,1,3,4,2,3,2,1,1,2,1,2,5,1,3,
,September,5,4,3,3,1,1,1,3,4,2,3,2,3,2,2,4,2,3,2,4,3,3,3,3,1,5,3,7,1,3,0,
,October,0,5,5,3,4,7,0,7,2,4,2,2,3,3,4,4,0,3,3,4,2,3,2,2,4,4,5,1,3,4,2,
,November,5,6,1,4,4,5,2,4,2,4,5,3,2,3,4,4,3,2,4,1,4,3,4,3,4,3,2,1,2,2,0,
,December,3,3,3,2,3,4,3,2,5,3,6,4,3,3,6,0,4,5,4,3,5,6,2,5,6,3,4,4,5,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derby                                   ,January,15,12,10,6,10,10,8,6,9,7,7,2,3,12,7,9,5,5,11,6,9,7,6,9,9,3,11,7,9,10,7,
,February,4,4,4,6,6,6,5,6,4,5,9,7,6,6,9,7,4,5,1,9,5,4,1,3,9,2,5,5,0,0,0,
,March,3,11,14,8,3,4,8,6,9,7,5,4,2,11,5,7,5,11,2,3,5,6,6,6,9,4,5,3,3,8,5,
,April,4,5,2,4,3,5,2,6,4,4,3,3,6,5,5,9,5,3,7,4,7,5,6,4,3,1,2,2,5,3,0,
,May,5,7,6,6,5,7,4,3,6,5,7,4,5,3,8,4,10,2,8,5,9,9,7,6,2,7,10,10,5,6,4,
,June,6,5,2,8,5,5,6,5,3,3,7,7,9,5,6,5,4,9,2,5,9,3,5,2,2,6,6,3,4,8,0,
,July,4,2,9,4,7,3,3,6,6,5,3,8,4,4,5,4,5,6,7,3,1,4,6,3,5,5,3,5,3,7,8,
,August ,9,2,3,3,4,11,4,3,1,9,4,4,4,7,5,5,8,10,4,9,6,2,5,5,4,2,2,6,5,5,5,
,September,4,4,8,7,3,3,5,6,4,5,9,11,2,8,6,9,6,3,3,4,3,11,4,6,6,8,5,6,7,7,0,
,October,10,10,3,7,8,10,8,3,2,4,6,6,4,6,5,8,4,8,6,7,4,7,5,6,4,5,5,9,5,8,8,
,November,5,7,8,2,8,9,8,7,7,4,2,6,7,4,5,5,3,6,6,6,7,4,6,5,12,3,2,5,8,7,0,
,December,7,7,5,3,4,5,7,4,4,7,13,9,3,10,12,4,6,5,8,9,9,5,3,9,3,11,7,7,6,6,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derbyshire Dales                        ,January,6,4,3,2,2,5,5,5,1,1,3,1,6,3,5,0,2,4,2,1,4,4,3,2,1,4,4,1,3,0,2,
,February,2,4,1,2,3,3,3,2,2,1,2,1,0,1,1,1,5,2,2,5,2,3,4,1,0,2,2,0,0,0,0,
,March,3,0,2,2,0,3,1,2,1,3,1,0,1,1,1,1,1,4,6,2,1,1,2,1,2,2,2,2,2,0,2,
,April,0,1,4,1,2,0,1,4,2,0,3,1,2,1,0,2,0,0,5,2,2,1,1,1,4,2,1,3,2,4,0,
,May,4,2,3,0,2,1,1,1,3,2,1,3,1,1,2,1,2,0,2,3,2,0,1,1,3,2,0,2,2,0,1,
,June,0,4,2,1,1,3,1,2,3,1,4,2,2,2,6,0,4,2,0,0,3,3,1,2,2,1,4,2,2,3,0,
,July,3,2,3,1,2,0,2,2,7,1,1,1,3,0,1,4,2,0,3,1,0,2,1,0,1,1,0,3,1,5,2,
,August ,0,3,2,1,4,0,1,2,2,5,4,1,0,2,3,3,0,1,5,1,2,1,2,1,0,0,2,2,0,2,1,
,September,1,2,1,1,4,2,2,4,3,3,3,2,3,2,1,1,1,2,0,2,1,3,5,2,0,4,2,4,4,2,0,
,October,6,2,4,1,1,2,0,3,2,0,0,2,2,3,2,1,5,1,1,2,0,4,3,0,4,5,0,3,1,2,3,
,November,2,2,4,4,0,4,0,1,4,4,2,2,0,1,2,0,3,1,1,3,0,5,1,1,1,5,5,0,7,1,0,
,December,4,2,3,2,0,1,1,3,2,5,3,2,0,2,2,1,4,3,3,2,3,2,4,0,0,1,0,4,4,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doncaster                               ,January,7,15,3,13,7,13,11,15,7,14,8,14,12,6,11,14,13,10,8,8,16,11,16,8,8,9,9,4,13,7,9,
,February,13,7,11,4,7,8,6,12,13,16,8,9,10,5,8,4,8,11,7,10,9,10,11,8,7,5,8,7,0,0,0,
,March,5,5,8,5,8,9,10,10,12,12,8,8,10,11,6,9,10,15,9,7,8,8,5,13,11,4,8,5,9,13,7,
,April,5,6,8,11,12,10,7,8,5,7,11,5,10,9,9,9,7,8,5,1,9,5,6,9,8,11,12,12,6,13,0,
,May,8,4,5,8,8,6,5,5,7,5,11,6,12,8,5,13,5,11,3,13,11,7,11,12,7,2,9,11,9,5,5,
,June,4,8,8,4,6,4,5,7,6,7,2,9,6,10,6,6,6,12,6,8,8,8,11,11,5,8,8,11,7,8,0,
,July,6,5,8,5,15,7,4,9,8,8,9,6,8,10,6,5,6,6,4,9,5,7,9,4,8,3,4,4,4,6,9,
,August ,8,4,7,8,9,4,6,7,4,8,7,8,12,5,8,12,10,2,5,7,15,9,10,7,8,10,7,13,6,5,9,
,September,6,10,7,7,2,9,4,9,9,13,8,9,6,6,6,8,7,9,13,9,4,15,7,6,8,8,6,11,5,8,0,
,October,3,6,7,8,10,4,6,7,12,3,8,11,12,6,14,7,3,7,8,11,13,9,10,14,5,5,8,4,6,8,9,
,November,8,10,11,2,9,8,10,4,6,8,3,8,7,11,6,7,6,4,9,10,7,11,6,6,4,3,10,9,4,12,0,
,December,4,9,9,10,8,7,9,7,9,9,9,8,8,5,3,10,6,5,13,10,13,5,10,14,12,8,10,7,6,10,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dover                                   ,January,6,3,7,8,8,3,2,6,4,4,5,5,3,3,1,4,3,1,5,3,3,3,4,6,4,6,5,3,5,2,0,
,February,6,4,4,3,5,4,2,1,1,4,2,5,3,6,4,2,3,1,2,4,3,1,0,1,6,2,4,2,0,0,0,
,March,1,2,6,6,3,3,3,2,5,4,3,4,2,5,4,3,4,2,2,6,4,6,8,7,4,2,4,2,7,2,1,
,April,2,4,2,1,3,2,4,3,4,4,1,3,3,3,2,0,2,1,2,0,4,3,5,3,1,1,1,3,2,3,0,
,May,3,8,2,4,2,5,0,4,2,5,6,1,4,1,2,4,3,5,2,4,4,3,3,1,1,2,1,1,2,6,2,
,June,2,4,4,4,1,2,2,3,3,5,4,5,0,5,2,6,3,8,6,2,3,1,9,2,2,6,1,8,5,4,0,
,July,5,2,4,2,3,4,1,2,4,1,1,0,2,5,2,3,5,3,7,3,4,0,6,5,4,3,5,2,7,0,1,
,August ,4,3,3,3,0,5,2,3,4,4,7,0,3,3,2,3,1,1,4,6,4,1,4,8,1,1,3,2,1,5,3,
,September,2,7,1,1,3,2,2,0,6,1,2,5,2,6,2,2,2,1,4,3,3,3,4,3,5,6,5,6,2,1,0,
,October,3,3,0,3,0,4,5,4,2,3,2,5,5,7,4,5,2,5,2,2,7,2,4,4,1,1,1,6,5,5,6,
,November,0,2,1,2,6,2,2,2,4,1,4,3,3,3,3,6,6,5,6,3,0,3,3,3,2,2,5,2,3,1,0,
,December,7,5,3,4,3,2,4,3,3,8,2,2,4,2,1,5,3,2,4,3,5,4,5,3,4,5,6,6,4,7,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudley                                  ,January,12,9,13,8,10,18,10,14,15,8,8,10,8,13,10,10,7,10,9,9,20,4,10,5,8,8,10,8,7,13,8,
,February,5,8,6,4,13,5,10,12,13,9,6,15,9,11,13,10,5,4,9,8,6,11,9,5,9,9,11,12,0,0,0,
,March,7,9,7,7,16,8,9,9,6,8,15,5,6,11,13,4,9,4,9,8,8,9,6,10,11,9,8,5,6,7,9,
,April,10,7,9,7,4,8,8,5,6,8,7,6,7,8,6,5,9,12,11,7,4,5,6,5,12,8,9,5,8,7,0,
,May,7,8,8,6,6,7,5,9,7,11,9,11,7,11,10,8,3,5,10,14,12,11,11,5,11,7,12,10,4,3,3,
,June,9,5,9,8,5,10,4,6,8,8,5,4,11,6,7,10,5,3,9,9,10,11,5,3,2,14,13,9,3,9,0,
,July,7,8,3,7,10,10,6,6,5,4,9,4,10,3,6,10,8,7,9,8,5,8,7,1,9,10,5,7,10,7,7,
,August ,7,11,10,8,10,2,10,13,12,10,2,9,7,7,4,3,11,10,5,3,4,8,11,2,2,6,8,5,6,8,3,
,September,5,6,5,11,13,8,4,10,6,4,6,6,7,3,7,10,4,12,8,12,15,4,7,4,5,5,5,11,4,8,0,
,October,3,9,5,6,5,6,3,13,2,6,6,6,9,5,5,9,7,7,12,7,8,7,6,6,6,11,9,8,7,7,10,
,November,6,8,5,10,9,4,4,9,6,10,10,8,4,11,4,6,6,7,13,10,11,13,5,3,5,19,17,8,8,9,0,
,December,6,5,5,6,14,10,6,6,7,11,6,6,17,15,9,11,13,13,17,10,13,7,7,10,6,10,9,13,9,11,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ealing                                  ,January,6,7,8,11,5,7,4,8,9,4,6,6,11,6,4,8,3,9,5,3,8,5,5,5,8,7,6,8,7,8,7,
,February,5,5,8,10,10,6,7,4,7,3,2,4,8,6,4,5,6,5,9,8,4,8,6,4,5,5,8,6,0,0,0,
,March,3,1,6,3,6,6,2,6,3,4,7,2,3,6,6,4,5,4,4,10,8,7,2,5,5,8,3,0,8,2,3,
,April,4,3,6,7,5,10,4,9,6,5,4,3,10,8,1,4,7,6,3,7,6,5,7,5,4,3,7,5,10,5,0,
,May,2,5,3,6,2,2,6,6,3,7,3,6,3,2,6,9,4,7,9,3,4,3,3,4,7,5,5,4,4,8,1,
,June,9,7,4,4,5,8,3,5,5,5,4,4,4,8,4,5,1,5,1,3,3,6,5,4,4,6,7,8,9,6,0,
,July,4,3,3,7,7,3,2,3,5,1,6,9,7,2,3,4,5,6,3,6,7,6,7,4,5,2,3,5,4,1,7,
,August ,3,4,4,5,5,2,10,7,5,5,4,4,5,2,2,4,5,5,1,7,2,6,5,3,3,8,2,4,2,5,5,
,September,4,8,5,2,6,8,8,3,5,3,11,3,5,4,7,7,6,5,2,6,7,3,3,6,6,6,7,9,4,9,0,
,October,5,5,2,4,5,4,5,6,4,3,5,4,6,8,2,2,5,2,9,5,6,3,9,2,7,8,4,2,4,7,5,
,November,4,5,3,2,7,5,9,8,6,7,2,4,3,6,5,7,4,10,7,6,6,4,4,11,4,10,2,7,1,1,0,
,December,6,6,3,3,2,8,6,7,10,6,9,5,3,7,6,5,6,6,10,2,10,7,6,9,7,6,8,7,10,4,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Cambridgeshire                     ,January,1,1,0,4,2,1,5,2,2,1,3,2,1,4,4,1,4,0,4,1,0,2,3,1,1,2,1,1,0,0,4,
,February,2,2,2,0,2,0,3,1,1,1,1,3,4,3,1,4,1,1,1,3,4,3,2,1,2,2,3,2,0,0,0,
,March,1,0,1,2,4,1,1,0,1,2,1,1,3,0,1,2,0,1,3,2,1,3,3,1,1,2,5,2,0,2,2,
,April,2,3,4,3,1,2,2,2,2,1,3,2,0,4,2,3,1,1,1,1,1,2,2,2,1,2,0,5,3,1,0,
,May,1,1,5,1,6,0,0,2,1,0,0,0,0,2,2,0,1,1,2,4,2,0,4,5,1,3,1,2,2,1,0,
,June,0,3,2,3,1,2,1,2,4,2,3,1,2,1,2,2,3,2,0,2,4,2,0,1,3,1,2,2,3,0,0,
,July,5,4,0,0,3,1,1,4,1,0,1,2,2,0,2,3,4,1,0,0,0,1,1,2,0,0,2,0,0,2,2,
,August ,1,0,4,0,3,1,2,2,0,1,3,1,0,3,2,1,2,2,3,0,5,2,2,1,0,1,1,2,1,1,1,
,September,4,2,0,0,1,1,2,0,2,0,0,0,3,3,5,1,3,2,0,2,1,0,1,0,4,1,1,4,3,3,0,
